8181 26518
7984 7617 413
2645 2342 375
6479 2478 -294
4383 2956 -882
4281 6971 716
6828 5237 90
6763 842 824
7481 2428 555
886 4373 957
874 5149 913
2929 6365 983
2249 7626 -392
4079 7515 -498
647 279 -890
2131 4065 -227
3225 38 852
1913 1804 -737
5715 3823 763
5759 6554 -299
7464 3454 -962
7906 2483 204
7950 2260 -145
1687 5250 -426
715 3869 -476
5085 3893 711
7818 4987 -67
4145 2732 -439
251 5697 464
1724 3758 -54
3769 2380 436
546 4608 132
2929 1154 -28
4633 3181 76
7585 839 159
7283 5885 837
6715 6491 736
8067 3850 -868
2814 7702 -783
6147 2055 102
6021 5170 89
1748 1338 -378
2029 3892 526
5761 1199 -98
1796 2395 659
4107 7955 523
7435 2734 897
2094 2541 -112
40 5168 598
7168 3072 27
5561 4231 -80
3416 576 -240
8141 2008 603
4193 1907 -683
5589 2261 264
2043 6577 194
1318 6936 648
989 937 -891
454 8105 -246
4447 2802 -832
7618 6293 938
6974 1210 -803
3497 784 669
2282 7426 55
1889 5624 -965
5940 3015 853
3277 2060 334
3933 4406 -942
3098 3580 982
2369 7768 -135
5842 2557 -428
5475 2360 423
584 2418 810
4982 8006 -26
3369 4451 806
2846 4482 -608
6630 7698 697
96 335 -54
3723 5734 -415
5376 3818 -960
7618 6113 599
6714 5504 178
4143 6952 630
7309 5239 497
1912 1816 -384
7320 2797 -423
4656 87 205
7588 6612 -603
5616 2364 -910
374 6710 -915
8147 3749 177
6713 2994 793
7519 5848 -29
2395 6425 -988
2883 1044 -908
2220 695 302
2888 110 -8
5258 2571 -156
6956 764 -638
7823 5311 167
7483 494 819
7735 6012 -108
1645 6682 86
1312 1216 -953
4949 847 -754
5524 618 39
2895 5466 -417
3524 6722 -115
4513 22 -962
6602 6198 -219
6772 3478 701
128 3064 673
7252 4147 -814
5890 6265 -828
4684 3322 -938
5367 2916 112
6388 4985 -696
8138 2587 -942
7345 2111 832
3626 5756 393
1152 1231 -407
5001 6932 -490
451 4068 33
6462 4867 -337
7010 1625 -819
7725 8003 -440
5022 1670 -395
3822 1293 787
665 4937 -80
5704 2966 213
7739 3339 -577
141 6484 -592
555 3117 898
5795 1177 -882
1164 5086 -832
2391 974 254
2477 938 -377
3322 1874 50
3250 6776 -131
4720 2260 -252
3007 3239 887
3568 7007 -972
4802 601 -865
2990 5036 743
1493 6456 305
5552 4262 511
5910 879 -376
917 4211 -831
1203 3302 911
2223 229 -824
1110 2214 -475
7499 799 182
7963 1705 981
2218 3319 -995
4701 3043 80
1587 1341 -723
6152 3565 -200
3267 1640 -647
2976 3409 -256
4475 785 26
3212 6042 375
1270 1980 -898
2948 4328 165
930 7140 -164
2385 140 94
824 546 808
4920 274 141
4258 2794 -564
4134 2190 -267
4484 6970 -177
2794 1928 333
3361 7085 498
5137 8020 -770
4063 4341 -886
1917 949 922
6997 4674 -467
453 5162 -906
2427 5966 -951
4615 5448 -910
6513 3971 323
2322 7832 145
2439 1063 90
2937 7741 -107
6526 7047 -35
4852 2738 259
2192 3102 125
5333 5048 403
204 1858 4
2436 923 265
4849 2851 -778
7029 6956 71
4704 1296 517
5510 7432 -968
294 2544 -535
1669 7437 -781
7223 3881 450
5153 5612 -393
7921 5629 343
1354 6818 -550
7629 8139 331
649 6821 -973
2045 4739 544
3707 4089 -705
1432 1226 284
5282 6980 741
2957 4768 -177
1414 4838 703
8139 2536 898
5806 1442 451
5000 3176 399
1658 7440 58
7925 2210 633
558 4772 -144
698 2084 621
2142 2606 -671
1437 7773 -102
7711 4789 754
1953 1996 -847
4917 2148 -509
4466 5362 59
6737 690 413
6033 1240 714
4767 7113 -508
661 2791 -243
36 7012 -105
5674 2533 82
462 3620 372
6336 1751 -895
91 7021 188
5554 5827 0
6145 8169 217
494 4855 800
6362 1228 -336
442 1925 471
4942 4767 -528
116 3233 722
1542 7764 -55
6922 1118 348
6822 5875 -78
7228 2458 229
5796 4536 -856
3247 431 -576
6715 5209 -834
4784 2608 -726
785 2542 861
5904 7021 -744
6237 354 -808
3516 1462 -878
7217 497 507
7172 5185 797
6178 2038 -241
6297 3445 279
6056 392 -903
4423 6376 747
5355 3530 -824
3794 1984 -895
4311 7619 307
6687 6838 855
5696 572 -848
813 3694 120
5675 3047 738
6287 7017 -858
6848 6365 280
2220 2042 409
7056 3859 755
4745 3078 312
837 5831 940
7559 6780 -18
5837 166 -35
4727 6188 321
4699 4076 802
1156 6170 -122
1587 2787 -1000
1504 6260 491
2219 1265 361
4952 5538 157
7917 4670 -963
5262 4066 -707
4990 6355 857
6464 6618 -682
4624 1265 -858
7806 1657 883
6522 8107 -154
5097 3002 368
2083 6828 929
1245 863 -437
7757 4844 195
1302 2226 940
5352 417 826
6988 3054 -329
758 7640 9
2406 867 965
711 7152 -53
7309 6278 -729
3126 4471 -669
4822 3375 -126
6432 4010 532
2021 6453 972
1723 594 -543
3012 6486 -543
5995 6659 151
4890 3950 460
4348 5896 -206
4006 7959 -397
3134 3312 -347
3355 5884 419
7989 6893 844
6918 2653 -651
1370 549 67
3171 6635 383
1151 6421 -629
384 537 446
2357 2098 -487
5794 2911 -647
6939 205 916
3320 7711 -142
2434 7659 825
4147 5092 -98
6963 1316 570
7868 292 114
4898 7748 435
4121 2625 843
3227 3445 -237
447 5223 14
6169 6585 308
3968 5143 901
1956 1489 685
559 4654 108
1231 3436 938
1796 2114 310
2375 6882 911
7287 4409 569
687 2861 801
4859 2312 -163
7309 7785 1
1412 6120 -583
8074 6348 -637
3210 1206 77
7299 5782 -570
6234 614 419
6842 1846 306
1127 4507 -75
1534 4651 980
1765 8094 -640
353 4743 -405
5933 7928 -669
636 3492 795
4958 5317 -434
5646 2923 -274
3553 4808 891
8173 5615 351
4328 7239 -582
6081 6249 -222
4398 4236 -699
5418 5767 515
5501 7671 554
6982 2507 93
5689 1193 -568
2447 3196 609
8131 7272 -449
3735 257 337
1156 2947 -435
2029 989 -444
7105 3349 -799
7123 8051 449
7579 2253 -24
3403 4881 -130
3674 5891 922
38 6048 962
8159 663 787
1270 5810 -412
1058 5574 294
454 3095 -985
3529 5708 220
7531 3500 961
1568 3285 -496
4832 5055 629
469 7738 -698
8072 2534 -239
7981 743 5
3995 1760 827
6211 6863 669
6025 5324 -598
4679 5256 400
6639 2167 -922
7401 1519 -34
5158 4306 200
3781 3045 -283
1190 1024 -78
7770 5660 524
7316 4303 326
5994 7426 16
5451 6472 -369
1914 5651 -325
4964 3602 -746
580 1660 966
6990 2583 868
6250 4578 13
6690 3183 -445
176 4797 126
4072 6367 665
5949 821 -955
4572 3728 180
3184 7691 -186
2499 419 136
5918 4897 -800
5795 3131 -820
3236 4556 861
4409 4557 -907
1395 2552 670
4740 2523 -432
5475 7618 -514
2910 4512 -661
456 3237 -857
294 6484 -684
498 7751 -600
5111 2138 -87
2305 5450 -997
5506 4101 -189
4108 1388 572
5407 400 -126
2016 5592 -457
6301 3510 -27
5831 2192 885
1947 7496 112
7145 505 -36
6306 6715 843
2954 3369 549
3715 5894 -163
982 1051 -563
176 7500 -630
1162 1689 522
7645 8089 476
7056 3808 575
2578 557 961
1861 3316 150
2169 461 239
7787 933 -73
5316 3844 -560
4226 7992 -761
7495 7393 795
6359 615 -518
1047 2297 341
5918 187 -505
1031 6490 289
5519 3752 928
6472 8152 -700
2590 1480 899
7176 5137 -457
7734 2606 454
7581 4776 639
6601 6049 -101
2788 3952 -831
7012 8061 363
307 434 31
6627 1934 -987
4399 3954 607
66 2275 386
5867 6679 -1
7035 5946 619
3783 7050 -986
3060 3220 -56
2061 4280 -424
5382 7789 -290
1131 787 -607
1550 1285 322
6441 3308 407
32 6430 2
1297 547 601
5982 7057 510
4328 3542 -106
2176 5021 -578
5861 3901 689
1681 2518 174
7979 15 490
5006 1019 560
8018 7251 353
4022 3646 -156
3585 5356 264
1057 674 -676
4510 1150 -453
3319 2565 381
3576 7285 -507
1231 5109 -208
5774 300 260
3964 4904 368
4272 7701 678
7266 3057 669
4725 2168 68
880 3413 -774
56 7142 -846
678 1629 360
3410 4755 -513
7719 2314 -889
4613 7228 -435
6543 2938 420
3325 4388 -610
1169 2596 -644
4461 5700 554
6827 1270 73
7876 1745 181
3122 2885 -706
7864 5177 327
2044 3451 728
1331 1496 -782
7702 7374 -265
2388 7638 106
7930 4855 -642
676 3977 -707
2480 7085 -796
3576 6123 877
3080 5264 -735
650 7687 627
465 7795 -707
6617 2864 -707
2632 3820 134
598 730 427
2836 1964 267
4925 4846 595
589 2117 -227
3414 3770 -979
6642 5429 126
4424 744 845
7123 7560 -679
1870 1713 832
1155 4128 47
7802 3041 899
4180 4269 290
4019 6259 267
4502 1942 -960
7883 5123 -277
428 3311 498
2522 2191 301
4320 619 -198
5048 7885 778
3281 4424 -881
3204 2714 121
2140 653 662
7229 1318 261
7033 518 -179
3618 6820 -311
554 1719 -548
1586 1086 821
439 4409 110
3596 2850 -723
5919 197 -870
4664 1182 268
5057 3046 364
4882 5900 454
1655 5493 -519
1989 6968 -860
2368 2542 -121
3039 3580 -750
3844 100 638
7253 1974 -753
7025 2210 995
140 7343 -26
3720 1238 423
5252 3714 812
4106 790 513
7082 768 868
273 3281 337
6359 7748 -141
7546 3746 653
3882 3159 28
1842 7993 736
132 4081 807
4979 1596 -263
2818 4657 734
1549 396 -964
4098 787 -17
7231 552 880
1504 5708 203
2508 4270 839
986 4595 -816
7319 3905 -412
6034 7014 -355
7574 422 -790
448 689 236
6631 5432 335
7988 6996 -362
2146 466 417
2900 6254 356
7425 7958 509
3681 7857 -984
4657 2723 684
2930 4995 -800
3405 2815 460
2560 3589 454
4597 2622 -276
7199 6730 54
6016 3115 109
4096 7666 384
4333 613 713
2001 510 602
5732 7135 -712
6801 4430 -35
1802 3779 -268
2286 1553 202
3524 4169 -389
653 1303 402
5988 4285 -546
8056 6048 922
3617 266 57
952 5181 557
6176 5301 -505
5804 268 -269
4071 722 8
371 679 -147
7346 6722 -801
5358 6445 885
3016 205 597
711 64 943
6007 1906 -263
751 6858 656
2644 978 -675
4021 2619 -156
3828 187 -685
3534 5780 501
5132 3250 730
4910 4661 -916
5713 4903 -298
1763 2019 593
3778 7406 -620
7856 6513 -534
4987 3915 -424
1031 4592 -622
5390 6020 -688
7553 2231 -585
7609 6330 329
6750 3561 -334
2988 5107 -363
4450 1825 35
5182 1300 -103
3171 8041 -625
3721 7383 -250
2028 7234 -63
5748 6419 -411
3923 3087 -81
7430 3403 421
1659 6665 -612
5715 6947 617
7975 3338 393
1349 4207 -692
504 6035 544
823 4599 430
646 7896 -956
3043 7446 364
7121 3219 543
3929 2645 531
4280 4660 -958
35 1961 -909
3261 5284 -527
605 1330 157
3248 7718 512
123 7014 -84
8086 1051 -329
2541 7208 -678
5180 5743 38
5547 4495 -627
118 3746 -216
3337 3569 455
1257 4895 864
251 1502 519
1909 1706 563
350 5021 515
4956 6302 387
3212 7353 -483
6467 2777 -416
617 2113 -739
2929 2527 238
7875 4376 -20
8159 5575 504
3523 64 949
8161 6999 -678
5893 8169 960
5796 2785 -604
6280 6018 -110
1510 1385 368
6468 4570 -838
4129 619 -559
2181 3508 -98
4864 1747 706
4209 3670 -900
261 3469 525
2849 3556 -354
3161 6207 -648
7336 685 167
749 812 800
5409 284 -478
4998 7680 -846
4859 5257 253
3590 3668 -269
3246 3634 506
3084 6912 343
3537 6286 -913
4497 3131 -774
4600 7928 854
4578 5078 335
1788 5998 714
7395 2758 -101
2605 7291 -49
1385 3148 842
3039 2380 -385
176 5849 -567
6875 1532 724
6267 514 192
6713 6775 444
5422 6458 266
6439 4553 963
3876 1737 2
8178 2069 262
2378 1884 -278
1539 6227 -937
7583 7703 -315
3244 2004 149
5815 6761 -986
46 1782 -657
7161 6451 997
4491 389 527
713 2999 -659
7439 6625 -85
1323 612 -648
6450 7858 430
4037 5931 -857
4662 2777 -748
6204 3105 -658
4368 6414 44
6740 5528 686
5770 5922 -286
3709 5047 -1000
7301 3223 -428
6359 3129 241
5047 5460 646
3247 3754 155
7623 4716 856
965 4592 304
2154 7537 -163
7625 3869 -358
7868 5530 198
635 7917 37
3338 210 -139
1859 3087 678
3995 3254 503
4932 4398 537
3375 2550 588
7872 6641 237
3030 4536 64
3513 2674 646
1998 1278 415
6989 4959 -198
892 4133 848
6930 6078 953
5864 6418 981
6105 2347 -361
294 1345 957
5892 6097 -975
7439 2365 -673
3134 7676 -128
7506 1972 -302
97 78 -54
5765 6704 -893
201 4184 -110
6825 5675 -794
6409 6906 205
6871 895 -536
4779 7972 -517
5830 2979 555
6266 4773 -604
2418 2778 -327
3870 123 -329
6087 6426 597
6164 283 205
4486 488 444
6517 6861 -96
2796 3006 -757
6208 2497 -951
5518 5256 810
7173 2300 204
5476 7522 296
1366 1815 769
2647 1020 914
5140 5442 -388
6521 4189 762
5880 6477 96
6362 2600 14
3215 5121 210
1430 872 275
1689 143 -475
5828 6708 -391
3687 5787 -520
3262 5149 780
744 1846 -292
6287 648 732
7618 4464 -39
1080 7157 -287
7871 2618 -225
3635 3843 606
7411 7117 -35
4181 1364 353
5231 7403 589
4985 1119 833
2493 1420 -777
7790 7054 71
3768 6689 -143
7264 6342 -347
6289 3875 -256
6362 6767 301
323 2085 47
3120 695 -259
378 3520 -392
5638 1223 482
600 7918 161
4381 5078 -709
3073 2997 -308
1748 5836 881
4846 773 -830
497 7743 -271
1045 4958 -170
6183 5550 -40
6695 3183 -912
7869 651 827
574 5058 -343
716 7217 71
6239 3125 910
2886 3925 -815
5149 5623 474
1337 5396 452
7961 7708 -176
6267 1441 -927
6779 5189 288
4035 2009 702
7058 7540 438
936 617 739
3179 7060 -544
6440 4275 -975
1431 7177 -724
7932 930 -80
6575 4411 141
5262 3443 126
6538 2878 795
7268 1811 -840
3304 4733 -861
5968 4855 83
6256 2957 -758
3743 7768 -967
307 4702 -543
4251 5067 -966
6572 2861 236
2693 6576 236
2622 6088 -415
6039 5286 933
396 7138 945
1910 1623 -495
1963 3387 -920
7146 5385 -495
6786 5824 720
5769 1020 -646
144 6730 979
1725 1999 -529
7601 2179 -756
3924 5625 -43
4769 5630 -786
3075 505 -138
137 7930 966
1299 603 701
560 1458 609
2607 5030 -716
2507 3865 -65
8038 4776 -161
3543 5676 65
1929 3912 49
2579 2316 -973
1862 681 811
5232 478 -683
7793 2299 152
6071 5649 461
7780 7465 811
988 2813 -930
277 5265 -592
1181 4419 851
5094 3106 -936
271 4873 -920
7698 147 228
6936 6643 822
1611 857 -857
238 3802 292
6284 4961 631
2081 2631 725
4326 2619 45
2293 4758 -396
6184 1436 -2
448 8071 -377
6147 7682 -447
2772 7786 752
4223 2891 713
1484 6560 -254
5998 5996 285
6231 6692 406
6500 6133 -747
6304 7844 -879
167 2569 396
1187 7621 773
1965 925 357
5263 4016 529
4602 3330 368
3812 1952 828
4891 7520 878
6159 7438 190
2388 419 420
4207 4904 505
6011 1773 271
334 1581 -563
1288 4745 490
2804 7797 926
4735 5117 -190
4263 4233 -128
6671 4303 -643
5270 1337 -990
7046 1567 547
3681 6621 366
3809 7110 -884
2062 2717 353
2393 4606 -682
5587 1051 -209
921 1906 -385
7665 1435 889
6902 3343 733
5570 5120 897
1953 7091 -282
3459 7836 -415
4867 6592 -609
7828 4468 996
369 3313 846
1876 1087 729
5719 1461 -415
3244 5041 393
6942 8175 -640
2638 4009 -640
37 5017 917
4584 2707 -243
1730 3618 -366
5618 5638 -240
6488 6963 -733
3249 306 -934
8165 4663 -833
5080 5576 627
495 4836 -821
2733 1155 -319
7188 2092 -228
7290 6225 289
3358 5879 -982
3698 2593 923
2444 4083 -774
1955 6820 -650
5569 2945 -528
2920 138 -151
99 6792 233
3131 5978 -850
2048 3533 335
7438 5753 77
2925 1251 545
4884 1999 -766
4067 4523 55
3128 4005 -731
1738 3306 -725
7623 4487 -66
4722 2625 122
2999 6307 609
5670 325 428
4806 3863 774
6077 1148 -22
3017 7704 -571
82 1005 346
3433 4640 960
3415 2082 -948
7906 7039 -591
1328 915 -377
6292 7755 -500
3266 6190 -383
3284 421 676
5481 6013 940
1608 510 485
1425 8108 -982
6637 6252 801
1595 397 -197
4049 2132 57
7507 2204 518
401 7701 187
7895 3339 -557
8017 1183 676
3978 226 -883
5159 4937 -110
1462 2309 305
7349 5334 900
4132 4578 517
5614 6100 472
3341 6912 268
4791 3353 -128
678 5852 -141
6231 2840 59
4326 984 134
7658 2912 463
3247 2721 -853
6049 5119 -746
559 1268 -421
375 4632 854
6156 6968 246
3156 4159 21
2447 3059 317
510 1340 379
6796 7885 -750
425 113 -872
3026 7775 -322
4620 3553 610
1499 4433 -277
1494 1505 -620
6491 7064 746
2894 2177 477
5986 2536 837
687 6725 184
7095 4529 741
5136 3017 -849
6658 5954 -717
4286 3574 -377
1309 4668 169
3901 2170 -399
1408 6198 -63
410 1709 998
3099 5945 -651
5477 7612 917
934 6167 197
7227 759 -791
4787 5000 490
2040 4703 -210
6026 7991 -312
6004 3376 702
57 292 605
4307 8164 598
5975 3041 235
1565 2519 701
7067 5552 -263
5237 5598 133
8095 1541 -281
8087 193 944
3120 4688 -702
8084 1150 586
4027 940 395
4687 4644 -922
7907 2289 -588
2138 4055 562
2843 2473 -667
2237 4497 802
3959 3589 501
8178 6899 -268
5992 5271 -686
2125 4837 -162
7899 7338 979
5262 2726 745
3590 1956 -463
4422 1595 233
5320 6923 660
3446 6952 -327
5613 7894 -18
956 615 426
2225 1345 14
3288 2362 99
4168 519 -215
6572 7391 -236
5663 8168 257
6937 3541 300
1152 4379 -638
957 6722 132
7385 7061 302
6770 1534 -719
5304 1917 -92
6519 2776 640
1267 5046 262
4285 5113 -867
386 4584 -842
1854 95 -569
6103 8016 -758
6452 5454 -994
5429 3548 -460
98 4714 624
737 5956 -77
2151 5662 347
5714 2474 -797
794 6393 -487
6240 57 590
4012 861 872
2070 7285 961
5614 7757 504
5683 4668 952
2043 3842 1000
7352 631 298
1321 403 483
109 3 712
3926 1243 -947
2467 5881 -39
3024 5544 -121
7806 6777 515
6583 4247 833
1911 4559 703
1475 221 40
1562 6778 937
2763 4236 -6
3591 6183 0
5194 501 -344
7644 5785 310
1818 1842 368
2355 625 825
7889 4038 369
388 6967 -747
3174 6837 -806
6915 4956 595
470 6890 137
3718 3653 -759
3285 4225 -330
7474 1331 877
4304 5623 -997
622 3462 907
3856 884 -204
3859 1667 211
848 2205 -132
576 6038 -136
5164 4127 113
1789 6971 89
315 1756 -901
2112 7078 -456
7019 5467 873
2759 5156 -957
1851 2511 755
5136 5443 -624
4908 8138 948
243 768 440
5853 4339 -242
1186 587 -281
186 5187 853
556 5714 5
2285 1881 634
1420 1365 -321
3468 7782 586
6136 7560 607
2905 8043 951
744 7732 275
5217 3477 616
604 4332 -292
1923 1067 38
3517 7470 54
5519 6034 -60
1434 4912 725
7795 5668 -219
1986 3198 658
5812 7564 -13
7624 3035 -735
5753 2457 -427
1636 6534 274
2376 5044 -871
1028 2505 195
2663 5905 377
7024 4163 -557
2054 4748 -811
4739 5844 339
5421 4978 -285
91 3377 -214
2241 2164 423
5937 4576 -99
5127 7128 -546
807 854 -990
5167 6801 1
3564 5050 -874
30 879 -970
8168 2360 710
7575 7453 -905
3052 1228 -247
5293 64 382
6921 7066 483
7493 7899 693
2057 7373 273
5898 3051 -509
5118 2999 960
7769 2377 -631
5778 7731 272
2546 1114 -791
6165 391 256
1277 571 481
5397 1460 572
7238 7151 -843
2725 4799 -546
5525 7384 416
6548 5917 -496
3947 511 154
8025 883 -721
2060 6967 54
4357 3412 773
5742 5564 350
3336 6661 60
3478 4332 221
7648 7705 -299
4820 6213 -196
6085 5036 -382
5933 2960 168
3462 3818 786
6307 439 -210
2018 4329 -551
4502 1649 -6
4531 6406 -326
2277 6638 435
4864 8093 -650
6476 8004 -908
3208 5599 -780
5218 5245 -449
2272 2101 -491
3141 5600 -442
4340 1945 -958
6072 246 -447
3831 1600 -881
5889 2319 281
3153 366 -740
861 847 345
6502 320 100
4661 6366 -191
8098 8007 47
965 7870 -802
7676 3067 -609
4080 7945 749
5523 2902 -771
2308 5460 605
6828 5538 941
6494 1541 -127
1491 1838 258
7506 566 -593
3074 5854 803
964 5929 334
1395 487 955
1102 7072 723
2839 719 -494
3449 6253 39
1693 6535 -15
2259 7544 -896
5515 4228 -376
5639 8004 -269
3735 1184 -224
2042 6812 -538
2919 4151 -499
7810 2352 943
159 4360 -170
5850 4323 386
1837 4544 661
7047 5733 789
4693 2727 -502
1005 5343 -9
2367 5855 59
1605 6308 -301
2834 2454 -714
6287 4990 993
7158 3859 -963
810 6096 -722
4803 2246 -399
822 4147 -382
1426 7771 797
6749 6891 219
1790 4043 974
3772 515 651
5870 3927 288
270 4302 -741
2156 7677 -84
2704 7846 -788
3833 7233 919
2131 5011 178
4862 5964 240
2791 7552 217
4166 4109 -553
3163 2121 560
6872 5171 102
6610 2149 219
3331 3190 658
5163 2864 952
5726 6986 944
6354 6604 207
611 7 212
7191 2520 -944
2321 4811 -3
4136 2157 629
3994 2422 211
521 5142 331
1800 7839 -888
3281 6333 -111
1441 6411 -77
3095 1065 217
2414 5295 136
3681 3630 -74
3622 3512 -302
6371 4699 552
4310 5268 155
8161 314 -92
4975 888 -180
2846 6108 664
6277 8031 838
3490 2499 -521
4121 3672 -294
3985 141 603
444 2627 189
118 637 299
4882 2728 -660
5540 5353 -808
7907 513 893
789 8161 800
2804 2403 447
1358 4222 -582
807 733 450
6992 5987 -936
6745 6836 943
6227 5189 -252
429 5556 -801
3919 4843 949
2435 7999 -599
4825 7684 -547
1244 528 908
3914 8001 -534
2292 6998 -158
291 1400 -894
7029 3825 328
5981 354 -273
5473 4147 -179
5270 564 560
2898 5516 -680
2536 7683 405
4877 4287 -909
1247 7630 65
6834 2117 156
6268 1210 844
6171 6532 107
961 6888 380
7162 4880 -487
3014 701 -882
6344 5834 376
4148 5433 -404
1895 7210 -175
1051 162 -527
7271 6897 284
4780 1140 667
2506 1537 613
959 7573 28
2339 315 683
4404 7398 -415
4036 7087 -570
3287 5537 -808
7356 638 425
4160 5836 236
2760 4187 -57
6210 6818 850
2321 7406 833
5701 6543 577
3025 6957 -754
2924 6543 594
908 794 163
1425 4827 468
6225 3893 147
3138 2521 -25
5510 3966 299
2576 211 967
1307 7835 664
3765 7609 74
947 859 -580
546 1281 -38
2617 4266 -605
2637 3301 -215
2908 347 529
1199 5047 836
4799 2284 -267
2350 1542 507
4209 3817 563
5462 2288 576
6677 5113 986
4156 5157 157
5972 6219 -801
892 2800 -677
5923 413 -740
774 5871 -591
6796 4117 212
1506 6062 -1
6978 1529 -7
5979 1082 -121
2354 2043 -746
5076 6181 -602
4782 4000 188
3802 2212 458
3081 4106 -510
4645 7615 -576
94 957 -389
7216 80 -168
6673 7975 -691
7519 6217 -586
6906 362 -169
2677 7548 -752
6013 1301 -773
6566 4965 -743
8012 688 -440
6378 996 -793
1954 3085 -169
2817 2629 3
2178 7535 161
7777 7937 817
5793 1416 83
4753 2936 -81
6328 4928 -453
998 173 920
6163 5155 -793
3697 6852 927
5894 3562 343
6927 2956 463
107 5136 676
6321 1357 661
7460 1322 -552
2448 3107 -939
6644 2551 331
7114 6550 -888
7141 351 -644
4541 1944 581
5862 5912 134
1617 5227 684
6176 6014 -593
5665 6251 206
5813 2055 279
5333 4878 95
673 1971 18
6729 6728 166
7542 261 -828
6148 4668 -423
6583 5971 71
3890 2591 -239
6534 7527 952
6312 6905 831
144 2887 -979
7882 4407 694
2776 3934 735
3338 5171 -344
3899 3641 -884
4888 7928 -97
4198 1150 661
4104 2460 331
7503 3490 721
8115 4387 82
3229 3742 154
5540 5280 776
5093 6368 -833
1503 17 0
5736 3984 747
4905 8024 161
6847 4476 -311
2933 4109 123
3052 4722 -249
3217 4855 278
6338 4026 337
1503 5662 -467
18 7392 515
605 7222 -55
3179 5051 926
3633 4143 200
109 6610 -667
5054 4942 614
6956 877 -827
158 3730 -708
5770 4108 870
4969 1334 -531
3998 6936 -249
1125 6797 -566
2536 2307 -685
2537 5212 -863
2599 6173 -30
7620 6684 -422
5131 3387 -670
7335 1062 929
3653 6803 -182
2370 1895 558
4547 6844 877
1339 516 -28
6451 4342 -110
1027 5885 -359
2013 7868 983
4996 6005 -973
5104 1204 289
5540 5768 820
4155 3753 -647
1333 4848 107
1792 1639 549
7358 1003 -984
5476 881 -632
805 7190 -467
1439 5324 860
2676 2615 384
3372 1416 -192
7601 5522 405
7250 4234 152
