19

997 858
480 502 -225
904 6 31
794 84 -700
346 933 462
146 619 599
349 525 -535
593 153 -34
834 2 798
184 868 -687
604 542 -399
404 462 -450
84 519 -500
34 744 960
810 337 277
515 877 -687
22 158 -548
713 462 -45
28 629 -272
571 184 653
41 148 -5
768 167 -617
465 349 789
749 115 876
683 257 -908
494 918 681
588 359 -142
836 598 958
418 141 -240
304 874 -744
758 771 -600
772 98 170
849 252 -920
675 327 937
143 704 -466
597 515 -158
882 302 -905
759 347 -888
299 54 -358
218 120 -202
36 768 -841
251 515 357
911 430 265
480 756 298
354 243 852
854 937 -487
745 83 41
817 800 567
472 518 254
650 482 563
138 102 -104
620 2 -237
159 505 -616
77 355 881
174 165 -613
510 410 574
585 248 -182
540 349 325
820 475 328
794 394 742
265 288 470
920 34 307
464 271 -193
162 603 -300
498 303 -505
506 716 -57
293 121 116
116 36 981
905 878 701
723 353 -304
627 308 521
310 914 131
428 548 -934
619 355 -320
540 515 -325
431 376 -513
607 698 -730
888 107 53
751 586 138
138 269 911
854 58 -986
728 692 787
249 450 527
699 131 -921
106 361 923
286 796 300
121 12 406
928 527 -187
354 736 717
578 907 -141
758 458 784
685 460 235
188 653 -578
781 287 -397
179 672 -220
70 526 -895
478 701 647
516 615 -964
691 875 204
530 922 735
774 431 263
80 100 826
509 111 601
871 665 883
587 281 -867
188 344 180
846 137 -76
278 178 -154
205 435 134
811 52 761
335 580 73
776 282 137
754 141 -932
131 457 210
377 869 -455
667 776 -703
864 581 239
395 90 580
330 325 -977
547 511 -90
30 293 145
269 220 86
766 624 382
5 501 -123
117 405 787
234 285 -138
36 907 429
106 268 767
7 575 977
639 409 -961
454 520 -552
731 491 -559
556 661 573
525 778 -859
113 494 610
69 254 455
678 915 -629
41 661 -202
267 757 481
550 494 -334
7 474 -386
855 589 860
58 209 -981
156 856 935
454 310 -384
760 313 -287
320 644 204
64 874 269
151 697 162
828 652 -315
885 287 199
440 359 526
608 438 198
766 621 -852
223 320 808
297 594 -397
494 152 -490
477 112 440
739 608 429
605 72 -461
882 3 -752
93 343 557
302 910 -652
331 894 112
122 123 -776
214 144 -510
275 744 474
360 586 94
185 550 644
858 178 356
36 749 480
101 861 -26
173 99 125
671 891 656
459 915 -99
617 720 824
625 391 -469
311 80 -261
407 350 -212
558 397 -709
524 398 477
269 814 -342
523 144 -859
620 90 747
527 376 569
820 638 351
366 70 -685
663 613 915
414 885 -508
167 542 -206
656 449 720
515 334 307
887 390 17
815 205 -587
863 513 -909
511 524 -561
856 4 -817
611 138 -935
295 267 755
706 136 305
735 391 -461
354 493 -619
329 390 -224
236 178 451
860 208 822
439 82 -777
8 871 554
631 206 318
506 439 899
439 791 -680
228 743 266
639 174 -932
542 269 -653
19 764 -642
152 324 655
905 749 44
589 276 -222
141 608 -415
510 756 -749
426 163 -624
841 699 393
498 335 -522
78 158 771
622 799 83
745 547 -449
165 688 88
679 364 -420
771 544 499
307 779 664
236 935 -821
327 745 332
192 534 107
897 686 366
431 671 797
477 177 -712
465 223 -566
163 129 841
898 472 350
489 624 -731
896 872 -447
196 480 166
492 290 711
335 635 396
650 25 -154
144 607 953
931 262 768
63 12 227
373 616 -274
656 348 916
120 109 -30
667 602 129
840 371 392
33 462 -475
630 695 735
472 224 -359
841 929 -84
744 904 -413
202 844 -747
450 800 3
148 86 -842
818 860 458
593 826 539
218 842 361
312 795 -467
809 170 -394
353 36 434
789 243 837
340 413 -608
151 484 -203
499 289 -629
833 748 203
343 29 -504
212 309 -219
771 566 -900
923 260 -291
134 694 -253
258 860 -882
129 426 598
191 529 494
73 384 524
606 99 -468
632 257 809
213 422 833
773 263 -320
674 843 -220
141 837 -96
387 447 250
537 355 -406
430 482 686
824 357 -859
506 464 387
18 271 -272
253 419 242
396 599 587
781 29 -558
186 926 974
503 933 889
577 193 -315
129 849 -152
812 185 -833
905 746 -758
150 464 188
791 187 -90
42 520 146
360 312 154
774 597 -457
602 297 -162
910 480 20
817 54 512
320 358 206
931 399 -181
652 41 473
216 573 225
617 441 -290
548 665 610
202 319 -819
454 386 733
68 875 -801
714 705 -318
313 926 -546
907 862 -650
298 699 -405
260 398 967
705 45 737
179 130 -157
910 456 368
886 370 -225
198 458 -256
255 219 105
858 37 697
912 237 -474
933 102 76
815 338 36
595 247 680
489 143 239
138 527 840
506 526 -892
406 344 800
347 334 -82
858 385 -679
910 408 -82
816 586 208
788 669 857
803 862 -799
236 372 -686
553 439 -777
74 215 -373
187 422 599
310 200 717
805 537 755
610 314 389
301 3 -33
922 712 -38
419 478 -639
386 148 420
684 323 -758
598 866 -276
92 898 -556
337 761 -847
626 653 -26
793 545 322
402 588 640
257 724 -650
609 494 859
799 282 326
452 62 -974
482 739 428
7 786 -487
853 889 988
828 916 911
134 350 -816
254 868 -379
813 121 -392
297 384 870
119 313 625
509 495 -826
584 350 842
43 525 -890
246 658 -513
346 937 -338
785 245 672
109 858 150
362 564 -242
383 225 -874
888 686 817
585 719 35
104 222 322
690 778 885
899 596 80
167 189 148
359 733 -506
145 689 10
337 603 -521
545 608 168
276 144 -995
559 283 -607
699 434 -855
524 355 -193
669 67 947
894 419 131
378 512 195
646 652 428
550 825 658
903 549 553
761 553 237
840 437 296
708 923 617
758 172 205
215 40 -133
355 641 -661
513 461 -962
649 183 625
675 366 -809
728 586 -482
267 923 -238
282 370 -935
384 80 -650
416 710 473
408 9 -509
635 90 624
136 116 19
502 34 -846
88 860 37
76 258 236
567 813 -983
145 436 -26
551 858 36
775 130 -987
607 463 -999
98 718 -345
846 550 140
141 250 -766
90 273 235
463 452 107
910 113 -149
50 441 321
825 235 921
608 230 728
326 154 -397
381 349 -654
128 518 375
72 611 -761
146 572 -813
885 476 902
544 545 -101
576 932 321
376 689 -216
265 239 -574
458 573 -108
443 809 -85
760 60 759
556 260 628
554 60 819
855 282 736
315 180 -843
892 690 -100
350 632 445
383 685 988
182 358 274
480 599 494
50 711 -577
106 727 821
571 65 6
750 351 884
653 597 369
787 571 413
278 751 -810
581 20 -446
532 174 94
477 563 -321
852 805 -41
475 273 -433
719 653 670
48 661 -100
591 935 230
433 646 -542
324 262 -259
676 235 -163
802 702 981
608 344 -438
662 329 734
629 494 -421
869 285 954
387 263 947
198 403 -907
604 232 -806
492 557 -416
918 278 36
94 933 -651
803 135 397
880 428 890
646 350 -148
392 375 -216
48 263 -862
365 121 -993
761 810 -729
594 689 222
568 90 -124
756 494 668
873 380 -595
674 30 181
112 643 -923
758 525 637
116 271 -157
838 30 -737
203 481 580
492 561 653
542 62 -109
542 637 -3
362 687 453
229 120 37
467 471 183
333 516 -925
228 452 -888
722 122 -953
170 485 30
877 357 -198
563 289 -905
923 664 294
457 578 -419
510 901 963
647 809 -301
738 67 411
170 7 866
28 69 616
417 18 -795
496 633 858
151 123 608
926 214 -999
328 313 862
702 717 -845
824 507 -866
62 764 751
898 382 -81
871 819 58
10 429 -282
885 160 -33
271 194 -577
757 738 -21
20 150 87
634 111 -388
788 5 2
101 888 -809
861 625 826
336 273 -149
40 331 640
625 143 -447
150 267 800
160 814 64
248 548 -791
349 565 -296
340 78 945
265 765 -531
552 412 -736
103 879 435
880 795 311
480 162 275
34 169 523
745 326 -438
366 484 862
717 123 778
395 802 698
5 303 939
203 681 -754
461 418 -572
776 204 210
750 281 252
450 703 -663
660 866 -203
216 33 -25
20 406 498
388 719 -629
102 428 650
96 673 446
909 463 171
634 163 397
398 181 473
464 904 -63
221 618 942
792 723 490
694 511 -681
120 350 251
607 17 852
138 66 977
237 582 -287
40 154 153
151 396 -532
346 772 482
852 601 582
353 89 991
640 450 -158
903 487 -364
411 886 250
475 599 198
562 247 -472
562 492 -716
873 394 747
459 147 552
104 383 -970
674 300 -622
573 368 344
676 172 458
108 852 -886
666 378 -510
135 781 63
91 147 391
659 736 -651
566 35 395
475 605 169
78 293 -530
699 750 304
35 896 101
453 238 362
28 260 -112
720 609 406
236 926 -688
822 396 -520
318 908 -225
365 273 -118
845 33 995
68 67 -294
610 419 -689
828 673 317
676 25 324
767 303 -396
372 549 197
261 674 313
615 789 -722
633 289 182
262 268 -555
565 677 416
403 80 999
472 651 616
638 783 -724
6 324 579
715 642 342
377 145 -271
210 300 569
281 161 -962
232 790 456
519 172 619
851 650 -29
289 840 -427
43 729 -653
262 618 -26
342 776 615
708 513 -709
266 874 166
763 130 -423
710 138 -531
76 643 -626
51 827 -500
935 698 -443
427 665 229
698 534 -482
922 412 -78
289 676 -309
595 834 -309
767 674 -32
598 488 -338
352 638 -589
553 910 -393
289 200 -490
560 728 -785
303 490 361
638 687 354
298 125 -631
845 829 -919
413 752 449
266 822 423
370 784 789
101 230 592
634 578 592
861 686 225
816 629 909
795 28 -651
738 531 843
311 843 -367
239 459 -73
300 595 -381
416 102 534
500 898 -308
50 702 -212
926 196 301
886 476 -390
179 284 666
611 188 -847
184 311 445
762 164 -509
923 579 825
348 743 749
601 918 -470
336 868 897
861 230 -491
417 931 495
935 896 -316
756 49 961
699 751 -265
904 175 407
496 194 89
838 314 -106
241 331 483
18 61 190
598 573 639
319 474 -49
660 633 -262
764 912 -122
30 501 -659
189 80 974
611 133 -432
269 692 -80
823 85 582
579 773 155
319 45 97
607 192 -100
271 533 627
707 642 946
395 461 -419
815 766 -737
757 559 571
670 643 -975
925 514 532
712 66 -999
306 231 -27
875 141 70
817 233 221
126 319 -316
168 464 -325
123 56 395
843 960
533 624 516
530 696 837
281 501 -837
12 19 -529
454 740 -475
46 279 736
233 336 -468
540 725 895
787 601 27
828 409 581
145 747 976
180 797 611
440 431 -601
637 581 389
724 487 -485
260 445 514
446 97 -717
127 153 374
433 759 159
727 825 -22
501 635 -402
252 231 617
371 113 -235
100 393 -569
478 581 589
221 191 -433
231 650 -470
589 94 -104
567 142 -542
705 340 -118
564 206 -491
568 242 -376
12 655 -486
366 720 988
522 546 -842
254 150 -605
44 724 880
753 88 -84
280 598 -311
528 529 756
722 32 942
55 399 267
564 24 547
418 464 -978
133 603 -362
216 286 537
368 628 -462
70 505 270
287 817 -286
662 122 629
96 494 842
839 288 -445
81 788 -235
521 613 39
715 752 -643
391 363 290
42 356 653
295 285 707
616 614 351
646 297 499
795 644 884
786 185 -439
648 779 -932
274 521 111
210 824 373
751 686 902
541 800 365
520 471 284
415 743 377
839 296 -336
759 395 -738
766 133 -721
258 56 -510
361 117 -476
795 794 -319
643 289 -732
539 738 -19
209 493 -544
226 112 940
32 761 -803
399 828 952
817 411 -376
490 441 435
349 226 -90
757 33 -188
59 678 -659
77 797 702
429 327 -587
138 570 -335
213 224 -251
194 545 468
33 258 793
256 688 -65
445 125 -338
166 39 -680
43 388 885
209 278 987
359 283 459
537 755 -54
66 730 704
273 317 305
797 678 440
561 264 467
69 682 -282
722 126 -841
257 197 -832
720 510 144
390 48 -704
25 106 -408
742 315 -393
839 822 -661
609 334 -996
372 606 543
221 427 131
464 97 -281
751 82 -707
431 676 -446
731 271 -619
667 70 -279
277 588 -279
361 122 -558
304 280 151
178 237 543
242 338 719
782 465 759
326 731 306
115 164 -406
117 717 364
602 832 -679
509 305 420
623 154 -545
721 762 -584
376 781 -274
495 296 679
374 511 470
568 3 552
624 426 -223
454 372 947
318 323 -654
659 617 516
262 192 -856
834 670 784
617 336 623
400 83 -111
691 116 -154
128 250 216
219 91 -826
7 575 292
115 719 318
775 372 135
610 596 708
474 785 322
44 648 -383
639 839 -984
702 152 825
440 780 -468
618 224 267
355 407 721
346 318 219
598 113 -853
92 774 359
270 708 -152
504 506 66
729 542 46
203 305 -923
84 285 344
4 200 -121
90 154 519
813 503 -581
834 565 3
85 440 447
436 333 720
554 548 762
91 431 -868
581 386 -365
510 594 668
56 347 -32
592 426 640
242 432 -987
205 110 -17
245 525 68
795 419 -851
291 465 310
157 836 -754
826 338 -458
137 650 306
709 357 407
761 664 661
510 164 993
104 278 686
234 665 -52
699 832 146
394 501 -974
84 252 98
30 375 -920
80 737 379
748 711 -96
106 746 132
356 136 -470
423 494 -938
553 76 293
624 823 768
81 145 -651
497 645 -95
550 746 -59
797 385 -436
132 708 736
468 252 369
375 657 592
125 27 148
808 415 177
162 609 305
201 220 936
500 272 -354
625 753 114
607 333 -347
304 242 -672
353 582 251
684 272 325
8 263 -475
789 643 962
279 232 -452
226 472 758
695 393 904
62 811 616
328 392 84
505 543 -700
81 596 -509
509 139 -342
171 358 112
747 632 -164
96 506 -944
271 422 -134
272 251 505
670 296 159
743 562 549
270 518 65
387 415 -296
9 568 -995
102 831 -226
235 163 578
2 467 772
185 583 871
640 557 -714
619 421 -660
804 38 -556
770 84 888
720 812 -452
512 426 -383
157 299 215
774 191 550
496 565 -709
19 444 464
71 200 -91
462 574 833
606 741 361
13 418 -118
813 500 167
761 476 517
134 286 -132
22 345 695
402 441 490
642 464 996
842 302 888
662 512 180
452 257 -598
5 63 542
621 206 -781
505 299 -785
647 564 414
466 181 199
391 621 811
154 351 835
839 721 604
382 20 -533
792 683 822
92 463 299
455 240 -246
830 716 -337
825 527 588
711 84 -17
489 818 -578
225 288 469
386 797 452
507 197 746
185 74 236
814 136 178
645 339 -559
254 691 928
32 497 -921
217 175 -763
273 410 -635
412 597 36
655 552 934
361 151 -404
480 63 -794
777 780 981
254 597 68
833 172 -479
360 367 -640
442 626 -33
757 601 252
607 177 603
720 151 682
657 732 -556
564 421 873
302 722 -817
596 724 -136
64 217 -706
586 651 509
813 57 682
608 595 814
667 760 370
647 31 198
112 535 -784
717 695 -14
713 657 -254
40 761 409
348 764 356
654 267 -752
543 734 -327
425 71 787
157 103 -510
159 687 -91
798 670 400
648 316 164
34 451 366
550 819 252
82 326 -740
626 690 -812
523 2 62
597 34 616
736 682 -39
56 715 -178
291 96 962
21 254 193
271 227 427
60 156 -612
634 774 757
370 751 -886
645 836 -222
807 805 -368
173 15 -477
45 632 -91
439 461 -658
814 614 693
817 378 77
748 692 579
770 439 209
470 593 986
433 245 -302
307 300 223
224 810 -281
712 406 -740
8 613 -124
425 331 265
142 141 59
152 708 -625
745 831 -427
304 537 -920
646 406 -236
280 276 5
441 50 -899
749 810 -671
234 402 817
263 16 955
211 560 -599
372 584 -904
452 75 -225
668 253 128
237 197 804
400 487 -516
12 507 -415
226 101 318
337 426 -141
627 121 447
313 76 561
757 337 590
581 621 -837
265 392 884
250 669 -895
61 813 861
628 429 -613
464 223 -787
341 176 -12
475 18 394
714 616 131
253 652 38
57 792 278
650 687 956
617 96 169
70 573 -780
474 234 2
799 61 347
61 337 407
181 260 -412
310 612 53
808 619 -935
315 389 621
451 96 109
421 252 -191
480 664 -856
452 183 -708
346 109 -769
411 395 -112
689 779 -126
424 512 -85
282 30 -782
100 560 721
117 586 -468
453 520 190
140 402 986
351 359 31
562 81 -46
288 344 165
421 577 -908
314 365 -443
766 400 373
105 683 -542
572 52 487
747 112 306
141 551 -218
458 291 -135
322 504 -79
488 799 -228
651 185 723
671 404 841
668 196 486
799 760 -812
824 326 -442
414 331 -379
190 424 -14
546 666 -598
626 431 352
375 40 259
828 52 -343
38 728 642
772 540 605
165 100 -390
169 90 803
811 470 851
125 502 -100
72 93 -52
634 95 459
767 835 -116
787 476 420
674 526 -245
785 503 530
800 631 462
328 293 426
757 143 -110
105 744 -551
294 367 235
633 242 998
26 146 -41
589 513 148
649 509 -915
767 176 -533
125 328 451
790 134 -926
243 802 488
240 685 649
336 461 -525
355 3 -49
617 409 -771
832 277 -545
401 653 -598
18 29 276
101 544 219
481 451 743
250 683 428
390 357 -959
424 527 290
535 304 403
342 90 895
195 31 815
384 146 638
819 665 -421
704 441 211
814 458 -765
615 522 551
351 675 -611
629 407 -167
382 354 -126
746 665 283
388 602 -129
658 653 -357
145 837 -259
171 207 130
364 316 401
379 57 -566
382 392 -877
324 744 -433
592 436 242
654 298 311
226 261 -435
307 614 -13
759 839 -808
580 683 787
789 9 -27
843 282 -175
635 645 793
694 670 -952
337 382 324
834 519 -225
111 607 796
186 135 209
671 42 -225
382 295 -366
773 262 -156
746 724 -346
418 222 698
567 691 92
102 527 -466
235 58 348
110 229 -818
106 584 934
481 652 -465
697 64 -883
838 108 -837
734 139 -316
332 217 -210
350 816 686
394 322 694
662 658 674
77 658 -136
371 406 -289
560 543 -604
180 245 -117
212 610 578
308 809 214
266 794 -794
773 353 -374
41 152 156
391 346 -588
614 355 -271
640 686 466
26 572 -77
192 201 -488
396 221 -885
609 100 812
46 722 619
520 452 -509
641 115 809
654 252 -536
688 106 -995
603 507 -462
678 700 -211
307 610 -44
329 230 518
596 749 -255
59 261 527
62 107 196
439 759 -744
47 45 -838
820 549 564
276 499 -287
423 202 770
192 614 -619
605 439 557
675 199 379
711 724 -991
240 448 -960
747 663 995
97 613 785
599 132 -638
10 161 -242
479 787 -267
300 791 -1
764 371 -715
418 415 800
580 382 14
209 217 671
313 775 700
237 639 831
399 245 -800
433 293 -173
463 357 -669
596 622 -506
569 564 -848
331 711 192
696 807 397
645 458 134
62 395 -945
496 817 -609
517 278 981
141 215 -437
710 752 842
188 27 -697
760 475 -521
696 44 -593
88 155 481
476 541 -455
554 729 -914
461 127 -824
69 435 -122
561 602 -237
300 133 505
756 693 452
64 466 594
85 532 464
203 779 584
224 753 -666
334 304 356
508 179 946
826 327 -271
143 265 -186
435 648 812
587 180 -290
818 839 120
11 211 -706
56 184 -743
273 276 -859
609 496 -186
485 748 -862
231 469 260
211 526 250
608 15 -83
804 703 371
7 433 44
647 77 817
332 522 -615
213 226 -450
178 403 -830
556 650 -847
689 86 -503
507 156 710
218 497 -993
185 296 630
427 209 -364
74 199 282
2 215 -41
74 111 341
296 402 500
828 490 -549
198 3 -460
647 127 -48
57 532 265
475 116 900
790 216 -381
25 348 727
267 157 156
472 509 907
593 454 953
640 756 -761
140 532 262
556 329 -393
574 49 674
488 55 -654
779 732 148
199 398 915
103 600 21
691 766 -216
139 181 -816
482 650 -516
6 491 776
834 691 441
769 196 -142
371 154 -605
589 105 56
388 303 -561
213 735 -133
839 319 -421
752 214 -557
112 749 482
738 53 915
211 355 -454
348 459 -58
728 618 126
703 730 -565
365 627 100
657 697 -164
515 647 993
800 143 905
835 735 983
370 616 -878
109 600 -325
842 406 -699
654 831 -563
717 148 387
292 254 1
626 597 -658
130 231 211
689 575 977
600 684 873
559 55 -641
599 371 225
461 744 106
48 225 -959
316 362 -259
619 19 -163
143 262 -151
703 702 -45
254 505 397
795 546 702
821 450 -89
579 836 -981
789 660 708
459 356 -975
786 174 875
156 560 -594
277 511 384
496 500 -443
269 371 -905
524 136 217
647 305 585
331 530 730
550 774 -763
215 625 494
107 783 -327
442 606 -44
54 816 232
61 106 859
772 167 438
668 67 743
594 278 967
756 35 986
200 217 -101
657 220 798
330 694 -526
609 162 -598
773 658 -35
786 55 -593
835 322 -138
16 182 562
408 781 -799
374 277 901
377 523 -784
135 145 -59
4 696 -146
112 618 162
191 714 820
175 306 535
304 15 143
89 355 665
70 731 -812
826 134 500
632 354 547
691 126 -882
727 142 325
812 52 364
245 790 -483
580 465 -323
70 57 153
30 77 894
438 833 -675
151 682 -998
66 430 524
662 47 110
653 392 816
749 652 927
307 667 608
814 87 740
691 721 232
233 309 -831
37 251 291
425 14 -221
340 227 820
451 377 -16
442 93 -474
665 24 -695
386 168 -753
102 462 -789
734 58 -408
148 242 403
798 189 108
505 699 656
80 162 -505
792 705 -488
734 242 -141
736 614 316
24 630 -273
422 446 616
803 737 679
287 381 -445
413 199 -306
296 170 -583
669 421 862
254 660 -839
720 611 -75
561 544 412
636 192 -453
724 293 692
88 226 337
155 702 945
730 661 621
153 770 885
337 772 772
519 636 -591
394 518 -633
354 819 206
725 313 -173
599 172 268
760 698 368
146 842 57
60 49 628
841 637 656
44 5 -550
295 652 -960
11 352 717
831 272 -644
201 837 -815
313 383 777
653 454 181
759 835 593
549 761 -482
741 235 282
813 489 -550
52 669 -174
391 804 127
13 399 -463
590 182 -233
269 647 525
26 424 -778
376 831 883
417 324 565
518 666 397
316 23 904
634 560 -766
326 350 -241
244 534 -461
