19

960 959
541 16 451
156 540 59
536 257 -707
43 601 -238
353 738 239
687 864 986
226 869 -517
488 176 325
945 185 656
131 257 135
88 854 426
309 850 793
360 56 259
505 226 -453
808 307 656
878 482 767
690 531 947
393 30 -353
142 324 847
658 370 -982
209 384 661
881 270 -993
898 391 426
147 380 -94
861 854 -429
410 102 129
437 478 -851
366 865 714
808 895 -367
268 233 966
689 351 864
787 951 -459
414 538 706
128 635 -937
305 296 257
210 442 585
903 59 -67
530 68 946
752 549 862
797 728 -465
803 819 444
560 743 -558
853 595 -646
580 596 274
554 413 7
600 841 844
357 352 383
629 108 906
267 604 810
377 712 367
793 201 387
856 431 353
658 560 -858
327 916 -239
287 367 766
1 223 141
190 380 1
475 367 422
834 871 -583
375 316 -547
351 517 139
630 197 813
107 880 -262
553 117 217
740 375 506
335 837 -446
69 85 885
492 312 456
396 192 -999
826 141 208
709 480 -664
240 771 -640
477 277 -504
928 172 -757
679 862 585
453 335 289
774 714 226
55 657 63
14 106 -395
938 239 977
158 921 426
886 66 -528
346 580 687
267 673 -810
535 586 -276
331 164 12
778 395 -55
410 551 204
471 669 -468
161 866 -384
629 695 866
822 503 -232
592 234 899
183 689 -532
301 127 -788
821 602 982
429 460 211
46 221 477
335 641 -73
939 890 -769
861 928 -20
7 302 203
263 409 61
869 670 957
386 613 -602
258 792 164
780 21 192
256 476 -724
419 74 482
538 654 775
819 600 470
49 831 742
433 480 614
750 493 -515
761 347 335
893 835 63
830 315 163
659 596 -738
498 349 754
418 443 695
948 122 -820
46 157 -266
14 471 121
412 711 -744
580 732 22
233 587 535
231 239 -389
4 845 153
113 440 -545
75 511 -281
25 681 62
492 505 -6
132 691 -873
502 406 -604
2 115 -206
891 873 803
630 555 249
668 87 898
550 193 710
599 213 401
532 434 -994
918 280 -668
278 687 360
580 307 965
362 794 -591
282 146 -756
614 206 -703
388 297 841
96 881 -424
592 585 -322
448 755 90
146 26 -343
546 142 62
172 684 695
129 355 -152
150 197 968
3 169 -427
845 608 110
636 52 -93
882 33 111
19 340 313
68 805 -629
736 388 -567
525 413 254
646 824 -497
830 534 -506
311 531 718
833 903 797
770 890 -181
313 78 -22
350 850 -542
219 282 742
394 200 -656
269 789 -882
159 3 111
541 10 286
224 584 -351
757 697 -30
452 678 -104
324 564 657
919 650 259
724 218 321
893 162 479
418 212 874
846 579 523
762 589 922
832 634 -675
51 398 447
226 492 -311
180 112 888
938 634 48
311 740 858
588 877 -519
474 241 854
540 419 -396
813 878 684
751 461 692
614 671 -699
323 233 -168
802 823 103
804 374 364
521 512 -926
71 653 491
470 843 52
800 1 267
243 381 385
591 119 431
652 638 -125
485 106 -413
697 810 -394
495 61 101
330 22 -833
25 22 -328
464 467 665
136 507 11
949 389 -231
386 823 -489
657 866 229
356 344 768
473 127 897
287 835 747
906 659 -472
716 267 -928
688 767 770
310 633 -311
659 448 -238
247 814 66
480 251 -891
30 271 -494
783 937 -434
101 940 -602
834 661 944
506 2 418
50 256 -238
236 504 389
726 779 340
343 499 -545
720 219 923
708 394 -403
372 325 135
134 187 222
126 524 757
339 396 -334
778 263 632
812 816 -551
559 491 12
754 241 449
683 692 585
721 746 -172
458 703 -830
466 165 251
750 531 520
366 251 -9
868 441 -751
683 931 633
821 209 953
560 394 -415
524 615 -892
424 907 244
577 213 -683
750 467 815
690 252 -188
91 167 -833
520 617 271
34 795 7
69 212 872
617 167 -484
392 20 254
537 792 -253
661 717 567
203 19 -4
170 282 -15
251 181 412
13 271 798
173 675 -79
230 848 -357
131 731 288
941 670 432
827 291 219
747 27 328
851 536 -674
798 645 -638
751 2 -28
588 434 20
279 230 570
183 867 106
579 794 532
421 401 511
652 25 -619
690 929 -811
791 347 707
286 175 441
61 537 188
679 72 340
240 156 -769
186 339 -435
915 377 -227
403 661 49
589 728 216
933 658 -121
130 809 188
590 827 361
918 264 969
470 120 -306
949 760 411
385 73 -134
473 77 -467
473 247 -804
604 887 724
645 674 -883
601 609 551
463 688 -992
296 235 -313
864 745 898
105 301 -92
88 826 958
659 312 489
112 73 -529
937 120 508
824 210 -135
453 269 -216
750 293 -524
101 478 -349
591 355 -868
493 327 964
524 444 -167
476 662 937
558 662 312
435 684 -754
568 660 -765
655 894 708
37 103 -806
384 392 -13
413 39 -455
103 191 151
488 265 -928
640 185 212
300 814 960
206 675 -846
950 571 -830
881 776 50
388 836 -511
325 22 714
112 129 458
246 104 34
422 509 667
439 629 714
292 8 -670
94 487 -75
466 752 -342
275 718 -656
258 663 781
762 663 -132
886 492 198
728 337 -485
190 944 357
10 69 -512
467 715 -501
519 903 316
702 590 -344
315 113 669
32 389 -541
936 274 -548
912 226 -320
225 718 -716
690 621 300
830 66 110
364 897 -840
251 474 -919
990 878
292 450 903
567 384 926
837 484 -206
625 404 -295
811 201 74
168 129 -998
553 663 -738
488 790 149
151 268 62
842 452 260
109 459 -897
114 543 -303
318 61 664
175 503 117
856 471 115
666 195 237
445 583 -217
647 186 825
521 60 331
761 875 -19
459 879 -890
482 536 -833
768 588 66
762 566 -471
308 476 -996
84 221 488
921 151 -12
351 521 5
393 610 -91
362 580 -330
376 612 -107
145 736 -546
133 90 -994
857 665 -711
9 517 -378
690 638 661
36 820 434
601 935 -191
731 946 67
602 269 351
304 783 268
365 718 -991
889 624 -109
5 638 -475
554 386 8
351 839 -509
630 649 -542
455 137 -860
675 567 -551
88 399 -924
20 86 368
275 666 -881
597 837 992
528 384 493
214 461 -265
507 398 -999
20 661 -478
617 201 460
381 405 887
734 399 -639
188 810 110
85 48 532
239 909 -352
329 354 -434
820 961 456
943 341 229
890 905 69
232 935 -608
367 250 -429
110 55 848
155 246 716
160 496 -90
116 403 -458
777 321 -673
773 118 -55
724 369 962
130 698 -640
1 197 774
172 774 -535
27 970 389
243 378 -362
501 470 -559
449 363 897
455 637 -9
946 969 846
541 807 547
139 358 171
830 785 -326
25 611 -760
88 301 -126
618 54 282
268 512 -766
37 152 109
771 613 658
816 489 -638
538 570 988
110 492 627
864 162 -899
427 284 -120
639 823 -424
100 29 207
525 403 7
665 45 590
872 529 817
979 567 995
621 22 1000
252 636 568
496 679 336
244 932 186
808 924 221
88 205 -257
330 822 -935
923 785 -317
395 240 -790
465 694 -954
8 604 -380
297 776 -860
169 940 -501
9 176 814
933 775 533
502 560 -766
877 397 -513
919 392 502
682 679 176
729 381 -584
277 598 634
9 808 913
377 316 878
233 311 868
491 15 288
335 508 -773
545 848 -238
148 969 -569
177 409 634
598 916 -195
295 508 279
545 325 -509
58 266 132
624 767 11
246 850 -18
865 317 -526
181 782 -718
882 310 395
320 95 269
4 810 -49
582 832 395
869 457 490
928 765 -136
749 131 -710
687 56 -319
613 987 521
139 689 -674
189 507 621
360 636 -774
83 507 446
51 136 844
244 379 478
27 153 97
219 167 -719
542 439 727
950 182 -902
10 17 -151
464 240 961
52 781 746
978 514 -452
100 187 -272
545 568 167
157 631 379
379 423 270
768 83 843
84 263 477
10 978 437
142 169 433
76 91 593
471 764 -386
446 21 172
211 711 170
743 719 296
922 496 0
709 515 -144
127 211 -641
356 1 538
509 353 581
36 493 -669
521 930 98
565 789 856
442 512 530
854 219 510
182 790 -258
978 638 -474
868 875 628
681 443 -737
100 977 -542
25 455 471
31 476 -643
365 75 464
725 651 277
581 401 -610
850 364 -983
608 583 795
161 457 429
785 555 -315
226 958 265
902 732 -689
216 154 -935
968 475 -194
123 912 -973
505 208 -834
741 63 -156
765 30 116
807 681 -214
89 518 -201
415 65 146
343 352 387
979 171 -702
797 412 -821
522 32 370
352 925 184
513 473 -419
978 704 550
687 599 188
5 289 -271
813 244 -931
803 379 -505
708 429 571
861 572 523
978 573 -68
613 331 -306
349 404 534
169 353 -110
851 481 -475
676 397 22
552 107 -139
338 459 -12
746 652 -571
524 558 808
942 163 225
318 707 616
319 858 -991
537 345 -215
710 833 89
301 551 -230
120 692 426
655 643 -459
965 407 -808
706 701 -628
375 961 -546
973 664 842
509 590 433
511 715 29
459 309 4
793 257 -800
637 878 449
259 119 938
399 171 683
987 600 260
434 854 858
225 554 -519
22 423 -867
409 904 752
358 62 878
166 329 892
527 34 263
800 614 501
250 231 847
485 637 -27
43 362 536
98 755 354
803 772 -895
608 174 -567
310 387 -238
365 147 -902
517 838 102
221 521 -962
12 808 -799
335 732 -778
332 618 656
923 643 757
635 72 -470
629 882 117
601 370 -981
299 863 671
701 89 473
613 313 -658
978 632 -998
495 636 846
294 781 946
136 257 779
880 875 608
598 797 622
435 512 -587
515 304 741
695 601 207
242 617 -27
241 298 -262
606 418 599
760 525 931
511 670 -916
277 187 -122
862 394 476
648 900 596
445 654 94
178 350 -45
220 715 791
140 772 404
66 750 -118
770 678 974
956 376 836
239 2 392
261 780 191
567 689 -440
918 22 -431
804 229 -88
176 798 -470
56 179 756
397 620 -954
352 390 -689
409 503 803
527 522 -855
130 139 529
637 38 -378
515 310 441
367 86 -348
898 586 814
432 312 127
256 78 -42
426 570 -755
130 712 85
40 157 760
383 916 971
404 398 -48
9 496 823
260 582 -611
285 118 -535
558 295 -997
648 262 -648
753 229 -346
566 35 -799
368 620 -13
19 291 911
626 776 -865
470 447 -327
846 592 350
617 765 -830
900 859 474
907 327 -659
284 706 -269
964 526 364
258 252 -611
216 279 -388
659 515 -338
423 706 854
852 985 135
982 95 776
462 147 -797
427 516 -997
424 466 -219
526 796 444
845 396 -280
968 660 850
523 505 -297
207 88 547
663 373 641
120 297 108
439 654 -843
814 380 -808
245 47 91
202 424 670
627 182 820
969 130 -439
422 952 308
208 655 -486
928 87 406
242 876 -850
98 316 629
461 360 575
166 646 -325
596 971 337
734 342 685
532 599 78
219 536 291
632 72 -851
109 347 -773
677 680 -808
516 153 -79
151 147 -74
279 252 9
398 972 554
487 700 100
602 463 299
552 974 807
434 491 505
559 63 -656
800 102 -478
593 660 531
599 918 -202
172 700 373
156 961 -306
557 346 948
50 900 -962
488 252 405
163 180 -303
84 361 -451
176 291 306
199 136 409
319 540 723
188 475 33
489 178 -987
773 177 438
875 432 569
93 954 -567
131 183 551
346 268 814
531 265 899
110 9 137
413 539 -812
145 533 746
404 321 914
880 443 -838
13 544 -966
800 9 342
249 853 -623
490 638 -50
307 389 84
620 971 906
30 283 -95
910 893 938
44 257 413
28 267 472
747 651 317
396 378 678
418 762 194
194 189 858
16 42 974
597 736 16
975 254 6
620 182 -253
87 678 697
203 10 723
348 211 902
452 591 476
111 166 -138
103 339 340
176 428 -972
498 434 -610
880 795 -701
448 164 579
352 428 469
265 503 455
608 592 716
556 791 323
776 184 962
637 805 -267
728 65 -511
312 149 -750
927 988 -100
416 543 70
251 602 133
54 583 -776
398 117 949
262 900 -926
637 948 -526
902 129 -587
42 14 962
700 7 879
914 159 793
596 539 -655
471 750 -769
227 426 696
57 82 762
320 636 -556
823 617 -401
114 94 -530
531 876 -188
667 678 -815
412 830 807
71 403 457
772 987 -740
174 905 -662
517 241 939
618 377 706
85 451 287
833 208 265
4 724 -930
895 404 -40
186 788 -393
433 809 886
683 412 143
39 610 -356
568 785 -183
815 180 992
710 784 447
672 755 918
113 504 -255
472 90 -516
421 836 570
162 527 -320
250 918 728
680 619 820
405 862 964
818 529 221
858 917 -392
419 169 906
647 847 796
429 6 -70
755 39 149
902 409 124
556 939 -61
521 890 -92
775 145 648
190 943 845
292 522 34
694 133 -712
943 500 729
296 22 384
197 360 -798
250 551 -255
77 949 -214
297 619 -612
197 607 896
291 848 -668
805 236 -838
590 303 105
931 292 -664
675 579 293
871 807 736
625 288 -995
426 443 128
396 159 -561
672 329 -965
103 348 553
475 330 -84
327 502 32
365 433 332
628 815 466
722 158 -656
22 987 956
431 215 424
241 98 911
325 240 626
104 271 -611
403 223 -240
337 108 -883
54 188 124
837 641 240
303 960 -227
82 88 -369
892 436 -275
399 681 -764
445 202 400
355 625 125
25 200 -641
224 833 777
296 682 -632
477 485 -319
152 938 -897
519 492 -675
857 911 -912
439 797 102
124 501 -273
59 643 387
878 454 -894
379 97 228
567 22 871
376 491 -211
193 375 -700
660 859 923
805 50 54
278 194 -25
317 346 305
671 903 450
409 668 -972
889 233 -321
8 511 -255
142 183 690
447 717 135
842 594 -877
738 699 -301
434 376 584
723 665 770
638 372 -870
222 897 63
809 877 377
889 781 -520
940 706 175
897 479 -100
784 462 -150
413 956 -997
422 229 -794
277 803 -59
866 531 924
347 155 549
934 742 367
759 383 -853
273 695 -315
736 110 -866
712 53 676
733 723 373
633 856 327
287 146 -213
542 450 717
556 270 531
894 185 -769
588 481 -592
272 886 558
593 464 468
462 274 -665
340 76 184
888 398 -517
603 257 -750
861 481 415
467 27 -338
149 286 662
567 783 173
874 280 -254
127 985 -97
288 804 -727
804 744 834
339 939 -242
926 965 -56
348 833 655
215 448 -227
697 239 -332
124 490 232
367 403 437
105 926 987
730 490 197
402 237 344
225 885 -654
353 534 869
590 251 -536
301 546 891
432 587 780
881 850 -60
126 894 938
347 818 -533
965 235 -621
352 595 769
459 673 -639
175 598 -471
983 200 164
134 711 -405
540 749 391
89 207 312
144 495 89
827 177 682
856 532 323
320 468 -356
947 583 -69
211 120 -307
886 582 -38
915 675 393
231 293 353
310 953 375
350 477 -860
43 538 372
514 629 824
243 83 -130
249 72 1000
877 737 -736
87 398 393
552 757 931
532 855 -308
199 815 946
516 728 28
835 192 -233
816 890 -690
634 535 -961
65 31 -938
126 939 -815
589 556 600
152 488 211
477 982 90
12 927 576
559 396 -113
892 215 -382
947 98 -825
417 898 -295
113 985 780
27 393 91
691 939 -270
490 694 -170
231 475 -238
304 115 -213
696 389 -350
482 898 830
172 885 404
511 131 99
395 302 891
938 327 -231
609 263 -668
239 984 274
679 36 -302
93 674 404
627 380 -173
56 729 -539
784 772 176
861 62 -119
287 383 942
379 783 242
226 388 -781
775 765 -370
280 517 -20
351 931 842
376 779 892
251 204 672
476 427 -998
433 191 144
262 436 123
714 512 474
514 912 272
385 562 218
553 867 648
134 657 188
711 352 -368
546 204 418
786 190 -860
539 527 -749
175 888 -188
608 666 202
654 920 -842
211 646 -957
709 329 289
183 435 791
19 417 -629
663 403 -362
321 394 -720
549 343 -680
340 442 -152
691 930 -146
67 461 -72
474 553 -186
432 319 -531
229 72 1000
242 61 739
77 368 -68
894 181 623
970 768 -317
327 605 -386
542 173 -399
752 478 -840
914 824 -420
161 458 -857
95 665 533
270 520 92
571 65 902
32 465 -761
795 548 -934
408 639 -194
625 914 -33
692 840 71
19 977 -740
494 346 -99
873 313 -952
659 607 -618
160 988 810
968 448 936
379 275 -889
370 110 799
450 484 -72
761 766 372
12 224 237
22 630 950
176 658 973
190 22 497
353 567 -898
418 986 139
178 937 -944
906 752 792
178 609 -743
135 646 -273
46 675 602
644 802 -636
304 365 220
183 363 734
209 638 -951
735 284 812
861 532 -255
287 770 801
979 594 -678
862 87 -987
438 869 47
59 267 2
735 466 -480
703 11 384
108 190 469
877 339 475
182 924 402
386 771 473
456 743 -724
420 362 -144
142 286 -448
643 893 98
558 781 561
250 607 502
394 655 587
170 64 365
637 850 250
948 562 296
58 711 971
703 716 -294
982 140 -747
384 580 44
792 361 221
445 600 859
792 959 677
117 778 -709
347 541 559
807 773 -291
275 463 972
466 156 729
193 190 -650
417 247 37
516 27 -230
256 540 393
237 318 118
610 826 8
748 101 708
233 35 435
876 648 195
560 674 -613
155 186 85
878 883 252
123 190 -457
23 935 -782
865 513 383
957 128 955
728 125 -402
717 406 740
450 168 25
680 659 267
161 97 666
574 507 743
857 171 -723
414 261 907
880 302 -671
38 607 -867
973 28 686
35 694 828
239 460 -256
170 906 -787
150 329 309
519 122 -669
369 316 76
969 47 -990
981 404 484
970 490 308
650 893 993
954 232 116
759 880 300
719 433 596
741 761 -383
839 116 480
768 497 963
480 186 -313
458 13 -34
495 228 -651
235 865 -425
715 990 -468
794 70 -711
563 300 -363
638 835 -141
665 962 86
657 648 214
873 11 -270
147 366 672
114 355 252
91 344 -289
953 613 -160
394 804 -563
104 705 -797
645 153 327
621 524 -254
244 299 -883
574 443 146
283 134 -880
987 57 -428
766 759 732
1000 881
276 440 562
929 241 919
738 175 -557
187 928 176
679 872 635
439 791 320
295 156 135
355 936 105
945 342 883
517 239 -63
498 36 785
233 691 263
530 178 249
618 20 -924
488 207 877
107 180 262
584 983 944
434 855 412
208 414 -370
930 745 -772
602 944 925
581 863 721
503 87 -44
999 874 -142
264 484 -344
887 160 805
230 343 556
557 404 -347
395 404 962
18 695 -599
19 110 630
78 932 -346
570 542 970
143 231 707
189 741 336
118 66 121
644 819 -918
198 459 590
941 844 35
338 252 -727
531 971 479
585 963 135
176 682 629
949 335 -43
670 932 -599
621 272 -585
283 521 -971
923 835 -51
761 662 315
298 536 -405
73 996 -708
756 683 -791
943 442 -369
653 889 -550
257 976 574
59 15 -489
344 226 -575
557 308 -640
715 545 354
976 647 -686
132 495 -589
88 736 766
88 575 -58
303 85 -215
715 711 -262
663 773 886
255 159 726
34 428 -806
604 784 -503
259 442 701
658 279 -364
701 85 271
597 990 510
913 322 179
95 867 -959
996 307 342
71 564 47
552 17 437
606 730 573
394 669 568
168 192 76
969 201 -850
389 525 924
225 401 -802
838 310 406
676 329 360
59 5 -384
937 605 -812
393 444 297
317 803 -792
287 779 -313
895 720 -171
250 922 -252
262 106 258
158 582 -732
282 731 466
40 350 -162
346 197 -207
84 49 -578
377 460 190
73 661 -901
613 154 463
549 240 -100
237 145 -196
77 467 -61
929 555 -992
566 670 798
637 398 -773
878 600 459
225 132 -153
274 889 614
270 473 457
84 38 299
53 826 -774
964 128 651
785 889 686
689 611 -726
95 985 254
711 341 747
559 5 462
465 217 -886
483 659 87
870 844 445
223 663 -765
282 157 -26
536 166 694
599 482 -412
28 601 -229
105 930 -458
45 727 915
924 794 535
72 761 -943
900 750 -375
266 494 -485
913 403 253
590 171 480
339 35 -806
158 648 527
110 284 816
592 585 -396
442 151 697
999 850 -960
956 528 -450
656 564 344
112 862 -881
423 993 -846
929 81 446
780 456 -815
259 276 -387
477 907 -138
689 474 401
334 452 -987
171 899 230
145 668 194
483 522 767
753 203 998
245 461 -537
278 239 -392
330 319 -304
225 409 663
864 394 35
345 487 516
683 845 -745
363 979 -694
835 305 -927
377 691 -729
554 480 -463
492 546 -205
255 782 873
294 525 -242
570 626 371
124 389 -733
800 492 -679
84 226 -410
498 93 -59
841 784 -874
820 896 -494
17 120 -597
304 853 343
728 92 -578
819 603 -891
508 738 775
535 917 -522
769 548 54
827 51 574
233 745 -488
833 448 -62
811 492 -245
933 257 -29
825 296 47
273 439 -319
663 664 -75
896 283 234
116 737 -400
497 746 -992
598 902 -889
890 223 -271
409 664 43
732 729 779
271 437 345
850 117 -217
553 125 319
232 509 581
507 856 -971
194 868 117
855 766 -328
318 308 125
870 879 210
368 496 -742
891 844 720
856 338 467
482 47 793
945 530 175
194 320 -616
540 845 648
211 774 957
769 593 271
556 921 809
416 451 -776
385 14 -223
614 422 -473
267 888 595
822 27 -870
850 838 -552
616 107 -546
877 781 -134
498 817 716
903 641 -118
255 384 526
712 825 -352
532 707 718
897 979 588
260 716 -571
341 732 -749
217 242 309
639 924 788
34 504 198
335 342 888
76 70 -255
42 980 -821
566 692 -151
756 544 -906
903 583 149
576 875 -511
685 659 305
585 123 280
990 308 -671
705 796 -188
678 214 -446
787 373 -461
764 738 474
367 529 -193
485 352 -118
683 142 -135
936 631 827
869 295 109
751 678 165
752 369 -42
502 184 -110
81 554 -886
859 972 969
714 40 569
858 588 91
952 880 -58
468 512 212
334 215 -450
87 574 -135
749 381 792
943 9 475
663 343 350
387 586 372
252 664 457
944 27 981
474 144 259
556 167 616
669 714 -992
108 429 112
698 866 -468
736 903 512
324 389 988
951 490 -651
251 220 501
33 371 527
235 613 -361
9 178 148
60 83 -580
664 286 -248
132 7 738
891 296 -79
37 335 -321
634 54 -16
707 621 819
522 827 574
861 538 859
866 737 -198
970 153 -977
927 964 -759
573 234 561
24 723 -143
759 967 -543
334 844 22
605 899 889
598 241 -845
